id,on_surface,patch_size,ppi_in_patch,random_patch_size,rank,size,total_ppis
2OU6A,170.0,1.0,0.0,0.0,13.0,9.0,26.0
2OU6A,170.0,1.0,0.0,0.0,14.0,5.0,26.0
5E3EB,106.0,7.0,5.0,1.0,1.0,395.0,20.0
5E3EB,106.0,6.0,0.0,1.0,2.0,160.0,20.0
5E3EB,106.0,4.0,0.0,0.0,3.0,151.0,20.0
5E3EB,106.0,2.0,0.0,1.0,4.0,112.0,20.0
5E3EB,106.0,2.0,0.0,0.0,5.0,79.0,20.0
5E3EB,106.0,1.0,0.0,0.0,6.0,75.0,20.0
5E3EB,106.0,1.0,0.0,0.0,7.0,75.0,20.0
5E3EB,106.0,2.0,2.0,0.0,8.0,68.0,20.0
5E3EB,106.0,1.0,0.0,1.0,9.0,49.0,20.0
5E3EB,106.0,1.0,0.0,0.0,10.0,22.0,20.0
5E3EB,106.0,2.0,0.0,0.0,11.0,21.0,20.0
5E3EB,106.0,1.0,0.0,1.0,12.0,20.0,20.0
5E3EB,106.0,1.0,0.0,1.0,13.0,13.0,20.0
5E3EB,106.0,1.0,0.0,0.0,14.0,8.0,20.0
5E3EB,106.0,1.0,0.0,0.0,15.0,7.0,20.0
5E3EB,106.0,1.0,0.0,0.0,16.0,0.0,20.0
2EQ7C,35.0,8.0,3.0,1.0,1.0,434.0,12.0
2EQ7C,35.0,2.0,1.0,0.0,2.0,158.0,12.0
2EQ7C,35.0,1.0,1.0,0.0,3.0,139.0,12.0
2EQ7C,35.0,2.0,0.0,0.0,4.0,35.0,12.0
2EQ7C,35.0,1.0,0.0,0.0,5.0,26.0,12.0
2EQ7C,35.0,1.0,0.0,0.0,6.0,9.0,12.0
4IX7A,104.0,15.0,0.0,0.0,1.0,434.0,4.0
4IX7A,104.0,7.0,0.0,0.0,2.0,226.0,4.0
4IX7A,104.0,2.0,0.0,0.0,3.0,202.0,4.0
4IX7A,104.0,2.0,2.0,0.0,4.0,173.0,4.0
4IX7A,104.0,1.0,1.0,0.0,5.0,98.0,4.0
4IX7A,104.0,1.0,0.0,0.0,6.0,96.0,4.0
4IX7A,104.0,1.0,0.0,0.0,7.0,40.0,4.0
4IX7A,104.0,1.0,0.0,0.0,8.0,37.0,4.0
4IX7A,104.0,1.0,0.0,0.0,9.0,26.0,4.0
4IX7A,104.0,1.0,0.0,0.0,10.0,12.0,4.0
4IX7A,104.0,1.0,0.0,0.0,11.0,12.0,4.0
4IX7A,104.0,1.0,0.0,0.0,12.0,1.0,4.0
3FPPA,258.0,17.0,7.0,7.0,1.0,641.0,84.0
3FPPA,258.0,12.0,7.0,3.0,2.0,606.0,84.0
3FPPA,258.0,4.0,0.0,1.0,3.0,437.0,84.0
3FPPA,258.0,11.0,4.0,4.0,4.0,418.0,84.0
3FPPA,258.0,10.0,3.0,2.0,5.0,406.0,84.0
3FPPA,258.0,7.0,3.0,0.0,6.0,359.0,84.0
3FPPA,258.0,6.0,2.0,0.0,7.0,336.0,84.0
3FPPA,258.0,5.0,2.0,1.0,8.0,268.0,84.0
3FPPA,258.0,1.0,0.0,0.0,9.0,147.0,84.0
3FPPA,258.0,4.0,0.0,1.0,10.0,141.0,84.0
3FPPA,258.0,3.0,0.0,1.0,11.0,140.0,84.0
3FPPA,258.0,5.0,0.0,3.0,12.0,121.0,84.0
3FPPA,258.0,2.0,0.0,1.0,13.0,86.0,84.0
3FPPA,258.0,3.0,0.0,1.0,14.0,72.0,84.0
3FPPA,258.0,1.0,0.0,0.0,15.0,68.0,84.0
3FPPA,258.0,1.0,1.0,0.0,16.0,65.0,84.0
3FPPA,258.0,1.0,1.0,0.0,17.0,62.0,84.0
3FPPA,258.0,1.0,1.0,1.0,18.0,58.0,84.0
3FPPA,258.0,2.0,0.0,1.0,19.0,53.0,84.0
3FPPA,258.0,3.0,0.0,1.0,20.0,49.0,84.0
4NXYA,161.0,11.0,6.0,0.0,1.0,477.0,20.0
4NXYA,161.0,8.0,0.0,1.0,2.0,384.0,20.0
4NXYA,161.0,5.0,0.0,1.0,3.0,197.0,20.0
4NXYA,161.0,1.0,1.0,1.0,4.0,159.0,20.0
4NXYA,161.0,4.0,0.0,0.0,5.0,156.0,20.0
4NXYA,161.0,4.0,1.0,1.0,6.0,136.0,20.0
4NXYA,161.0,2.0,0.0,0.0,7.0,131.0,20.0
4NXYA,161.0,1.0,0.0,0.0,8.0,121.0,20.0
4NXYA,161.0,2.0,0.0,0.0,9.0,100.0,20.0
4NXYA,161.0,1.0,0.0,0.0,10.0,86.0,20.0
4NXYA,161.0,1.0,0.0,1.0,11.0,86.0,20.0
4NXYA,161.0,1.0,0.0,1.0,12.0,86.0,20.0
4NXYA,161.0,2.0,0.0,0.0,13.0,74.0,20.0
4NXYA,161.0,2.0,0.0,0.0,14.0,59.0,20.0
4NXYA,161.0,2.0,0.0,2.0,15.0,58.0,20.0
4NXYA,161.0,3.0,0.0,0.0,16.0,52.0,20.0
4NXYA,161.0,2.0,0.0,0.0,17.0,50.0,20.0
4NXYA,161.0,1.0,0.0,0.0,18.0,38.0,20.0
4NXYA,161.0,1.0,0.0,0.0,19.0,35.0,20.0
4NXYA,161.0,1.0,0.0,0.0,20.0,29.0,20.0
4EAEA,169.0,5.0,0.0,0.0,1.0,232.0,18.0
4EAEA,169.0,5.0,2.0,0.0,2.0,203.0,18.0
4EAEA,169.0,5.0,1.0,0.0,3.0,185.0,18.0
4EAEA,169.0,2.0,0.0,0.0,4.0,119.0,18.0
4EAEA,169.0,2.0,0.0,0.0,5.0,104.0,18.0
4EAEA,169.0,1.0,1.0,0.0,6.0,99.0,18.0
4EAEA,169.0,2.0,0.0,0.0,7.0,81.0,18.0
4EAEA,169.0,1.0,0.0,0.0,8.0,63.0,18.0
4EAEA,169.0,1.0,0.0,0.0,9.0,61.0,18.0
4EAEA,169.0,1.0,1.0,0.0,10.0,48.0,18.0
4EAEA,169.0,1.0,0.0,0.0,11.0,34.0,18.0
4EAEA,169.0,1.0,0.0,0.0,12.0,30.0,18.0
4EAEA,169.0,1.0,0.0,0.0,13.0,26.0,18.0
4EAEA,169.0,1.0,0.0,0.0,14.0,20.0,18.0
4EAEA,169.0,1.0,0.0,0.0,15.0,19.0,18.0
4EAEA,169.0,1.0,0.0,0.0,16.0,19.0,18.0
4EAEA,169.0,1.0,0.0,1.0,17.0,18.0,18.0
4EAEA,169.0,1.0,0.0,1.0,18.0,15.0,18.0
4EAEA,169.0,1.0,0.0,0.0,19.0,15.0,18.0
4EAEA,169.0,1.0,0.0,0.0,20.0,13.0,18.0
4RGWB,121.0,24.0,21.0,16.0,1.0,1224.0,64.0
4RGWB,121.0,4.0,3.0,1.0,2.0,483.0,64.0
4RGWB,121.0,5.0,0.0,4.0,3.0,208.0,64.0
4RGWB,121.0,5.0,0.0,3.0,4.0,195.0,64.0
4RGWB,121.0,3.0,0.0,3.0,5.0,192.0,64.0
4RGWB,121.0,2.0,2.0,1.0,6.0,182.0,64.0
4RGWB,121.0,1.0,1.0,0.0,7.0,159.0,64.0
4RGWB,121.0,1.0,0.0,1.0,8.0,89.0,64.0
4RGWB,121.0,1.0,1.0,1.0,9.0,86.0,64.0
4RGWB,121.0,1.0,0.0,1.0,10.0,10.0,64.0
4RGWB,121.0,1.0,0.0,1.0,11.0,5.0,64.0
3Q9DA,167.0,33.0,30.0,13.0,1.0,2580.0,86.0
3Q9DA,167.0,9.0,6.0,7.0,2.0,513.0,86.0
3Q9DA,167.0,9.0,0.0,5.0,3.0,350.0,86.0
3Q9DA,167.0,5.0,0.0,4.0,4.0,186.0,86.0
3Q9DA,167.0,6.0,0.0,4.0,5.0,167.0,86.0
3Q9DA,167.0,1.0,1.0,1.0,6.0,93.0,86.0
3Q9DA,167.0,1.0,1.0,1.0,7.0,84.0,86.0
3Q9DA,167.0,1.0,1.0,1.0,8.0,76.0,86.0
3Q9DA,167.0,1.0,1.0,1.0,9.0,45.0,86.0
3Q9DA,167.0,1.0,0.0,1.0,10.0,39.0,86.0
3Q9DA,167.0,1.0,0.0,0.0,11.0,25.0,86.0
3Q9DA,167.0,1.0,0.0,1.0,12.0,17.0,86.0
3Q9DA,167.0,1.0,0.0,1.0,13.0,8.0,86.0
5TPMA,148.0,15.0,7.0,2.0,1.0,834.0,13.0
5TPMA,148.0,5.0,0.0,0.0,2.0,263.0,13.0
5TPMA,148.0,6.0,0.0,0.0,3.0,224.0,13.0
5TPMA,148.0,2.0,0.0,0.0,4.0,200.0,13.0
5TPMA,148.0,4.0,0.0,0.0,5.0,168.0,13.0
5TPMA,148.0,1.0,0.0,0.0,6.0,130.0,13.0
5TPMA,148.0,2.0,0.0,0.0,7.0,72.0,13.0
5TPMA,148.0,1.0,0.0,0.0,8.0,62.0,13.0
5TPMA,148.0,3.0,0.0,0.0,9.0,37.0,13.0
5TPMA,148.0,2.0,0.0,1.0,10.0,36.0,13.0
5TPMA,148.0,1.0,0.0,0.0,11.0,11.0,13.0
5TPMA,148.0,1.0,0.0,0.0,12.0,10.0,13.0
5TPMA,148.0,1.0,0.0,0.0,13.0,10.0,13.0
5TPMA,148.0,3.0,0.0,0.0,14.0,5.0,13.0
5TPMA,148.0,1.0,0.0,0.0,15.0,5.0,13.0
5TPMA,148.0,1.0,0.0,1.0,16.0,4.0,13.0
5TPMA,148.0,1.0,0.0,0.0,17.0,4.0,13.0
5OF3B,258.0,32.0,3.0,2.0,1.0,1937.0,31.0
5OF3B,258.0,14.0,9.0,3.0,2.0,899.0,31.0
5OF3B,258.0,27.0,2.0,2.0,3.0,856.0,31.0
5OF3B,258.0,5.0,0.0,0.0,4.0,197.0,31.0
5OF3B,258.0,5.0,0.0,0.0,5.0,192.0,31.0
5OF3B,258.0,6.0,0.0,0.0,6.0,176.0,31.0
5OF3B,258.0,7.0,0.0,2.0,7.0,170.0,31.0
5OF3B,258.0,5.0,0.0,1.0,8.0,153.0,31.0
5OF3B,258.0,1.0,0.0,0.0,9.0,122.0,31.0
5OF3B,258.0,2.0,0.0,0.0,10.0,92.0,31.0
5OF3B,258.0,2.0,0.0,0.0,11.0,92.0,31.0
5OF3B,258.0,1.0,0.0,0.0,12.0,84.0,31.0
5OF3B,258.0,2.0,0.0,0.0,13.0,78.0,31.0
5OF3B,258.0,1.0,0.0,0.0,14.0,54.0,31.0
5OF3B,258.0,3.0,0.0,1.0,15.0,53.0,31.0
5OF3B,258.0,1.0,0.0,0.0,16.0,36.0,31.0
5OF3B,258.0,1.0,0.0,1.0,17.0,34.0,31.0
5OF3B,258.0,1.0,0.0,0.0,18.0,20.0,31.0
5OF3B,258.0,1.0,0.0,0.0,19.0,13.0,31.0
5OF3B,258.0,1.0,0.0,1.0,20.0,10.0,31.0
3WVAA,133.0,26.0,12.0,5.0,1.0,1390.0,31.0
3WVAA,133.0,4.0,0.0,0.0,2.0,245.0,31.0
3WVAA,133.0,6.0,5.0,2.0,3.0,227.0,31.0
3WVAA,133.0,4.0,0.0,0.0,4.0,174.0,31.0
3WVAA,133.0,5.0,0.0,2.0,5.0,170.0,31.0
3WVAA,133.0,2.0,0.0,0.0,6.0,93.0,31.0
3WVAA,133.0,1.0,0.0,0.0,7.0,65.0,31.0
3WVAA,133.0,1.0,0.0,0.0,8.0,55.0,31.0
3WVAA,133.0,1.0,0.0,0.0,9.0,16.0,31.0
3WVAA,133.0,1.0,0.0,0.0,10.0,13.0,31.0
3DFZA,188.0,38.0,25.0,8.0,1.0,2200.0,52.0
3DFZA,188.0,3.0,0.0,0.0,2.0,283.0,52.0
3DFZA,188.0,7.0,0.0,2.0,3.0,191.0,52.0
3DFZA,188.0,6.0,0.0,1.0,4.0,189.0,52.0
3DFZA,188.0,5.0,1.0,0.0,5.0,188.0,52.0
3DFZA,188.0,5.0,0.0,1.0,6.0,177.0,52.0
3DFZA,188.0,2.0,1.0,1.0,7.0,102.0,52.0
3DFZA,188.0,1.0,1.0,0.0,8.0,87.0,52.0
3DFZA,188.0,1.0,0.0,0.0,9.0,86.0,52.0
3DFZA,188.0,2.0,0.0,0.0,10.0,77.0,52.0
3DFZA,188.0,1.0,0.0,0.0,11.0,67.0,52.0
3DFZA,188.0,1.0,1.0,0.0,12.0,41.0,52.0
3DFZA,188.0,2.0,0.0,2.0,13.0,38.0,52.0
3DFZA,188.0,1.0,0.0,0.0,14.0,24.0,52.0
3DFZA,188.0,2.0,0.0,0.0,15.0,24.0,52.0
3DFZA,188.0,1.0,0.0,0.0,16.0,21.0,52.0
3DFZA,188.0,1.0,0.0,0.0,17.0,20.0,52.0
3DFZA,188.0,1.0,0.0,0.0,18.0,20.0,52.0
3DFZA,188.0,1.0,0.0,0.0,19.0,13.0,52.0
3DFZA,188.0,1.0,0.0,0.0,20.0,10.0,52.0
3FB9A,83.0,9.0,5.0,1.0,1.0,672.0,6.0
3FB9A,83.0,7.0,0.0,0.0,2.0,532.0,6.0
3FB9A,83.0,7.0,0.0,0.0,3.0,183.0,6.0
3FB9A,83.0,4.0,0.0,0.0,4.0,143.0,6.0
3FB9A,83.0,1.0,0.0,0.0,5.0,94.0,6.0
3FB9A,83.0,1.0,0.0,0.0,6.0,76.0,6.0
3FB9A,83.0,1.0,0.0,0.0,7.0,46.0,6.0
3WTDA,122.0,23.0,15.0,7.0,1.0,1491.0,46.0
3WTDA,122.0,16.0,3.0,8.0,2.0,659.0,46.0
3WTDA,122.0,7.0,3.0,2.0,3.0,256.0,46.0
3WTDA,122.0,5.0,1.0,2.0,4.0,114.0,46.0
3WTDA,122.0,2.0,0.0,0.0,5.0,10.0,46.0
3WTDA,122.0,1.0,0.0,0.0,6.0,10.0,46.0
3WTDA,122.0,1.0,0.0,0.0,7.0,10.0,46.0
3WTDA,122.0,1.0,0.0,0.0,8.0,10.0,46.0
3ZX7A,278.0,15.0,8.0,9.0,1.0,565.0,146.0
3ZX7A,278.0,10.0,3.0,4.0,2.0,396.0,146.0
3ZX7A,278.0,9.0,9.0,4.0,3.0,386.0,146.0
3ZX7A,278.0,9.0,1.0,5.0,4.0,346.0,146.0
3ZX7A,278.0,5.0,0.0,2.0,5.0,286.0,146.0
3ZX7A,278.0,2.0,0.0,1.0,6.0,279.0,146.0
3ZX7A,278.0,7.0,7.0,6.0,7.0,276.0,146.0
3ZX7A,278.0,4.0,2.0,1.0,8.0,225.0,146.0
3ZX7A,278.0,1.0,0.0,0.0,9.0,189.0,146.0
3ZX7A,278.0,2.0,0.0,0.0,10.0,179.0,146.0
3ZX7A,278.0,3.0,0.0,2.0,11.0,138.0,146.0
3ZX7A,278.0,4.0,2.0,3.0,12.0,103.0,146.0
3ZX7A,278.0,5.0,5.0,2.0,13.0,95.0,146.0
3ZX7A,278.0,2.0,0.0,1.0,14.0,76.0,146.0
3ZX7A,278.0,1.0,1.0,0.0,15.0,76.0,146.0
3ZX7A,278.0,1.0,1.0,0.0,16.0,70.0,146.0
3ZX7A,278.0,2.0,2.0,0.0,17.0,69.0,146.0
3ZX7A,278.0,2.0,0.0,1.0,18.0,61.0,146.0
3ZX7A,278.0,1.0,0.0,0.0,19.0,60.0,146.0
3ZX7A,278.0,1.0,0.0,1.0,20.0,53.0,146.0
5OQTA,369.0,145.0,13.0,8.0,1.0,9221.0,19.0
5OQTA,369.0,2.0,0.0,0.0,2.0,235.0,19.0
5OQTA,369.0,2.0,0.0,0.0,3.0,233.0,19.0
5OQTA,369.0,3.0,0.0,0.0,4.0,213.0,19.0
5OQTA,369.0,4.0,0.0,0.0,5.0,156.0,19.0
5OQTA,369.0,7.0,0.0,0.0,6.0,151.0,19.0
5OQTA,369.0,1.0,0.0,0.0,7.0,150.0,19.0
5OQTA,369.0,1.0,0.0,0.0,8.0,150.0,19.0
5OQTA,369.0,3.0,0.0,0.0,9.0,144.0,19.0
5OQTA,369.0,1.0,0.0,0.0,10.0,143.0,19.0
5OQTA,369.0,1.0,0.0,0.0,11.0,140.0,19.0
5OQTA,369.0,1.0,0.0,0.0,12.0,134.0,19.0
5OQTA,369.0,1.0,0.0,0.0,13.0,110.0,19.0
5OQTA,369.0,1.0,0.0,0.0,14.0,92.0,19.0
5OQTA,369.0,1.0,0.0,0.0,15.0,89.0,19.0
5OQTA,369.0,1.0,0.0,0.0,16.0,82.0,19.0
5OQTA,369.0,2.0,0.0,0.0,17.0,81.0,19.0
5OQTA,369.0,1.0,0.0,0.0,18.0,78.0,19.0
5OQTA,369.0,1.0,0.0,0.0,19.0,64.0,19.0
5OQTA,369.0,1.0,0.0,0.0,20.0,60.0,19.0
4Q62A,338.0,13.0,0.0,1.0,1.0,526.0,33.0
4Q62A,338.0,5.0,0.0,2.0,2.0,258.0,33.0
4Q62A,338.0,4.0,1.0,0.0,3.0,256.0,33.0
4Q62A,338.0,3.0,0.0,0.0,4.0,204.0,33.0
4Q62A,338.0,3.0,3.0,1.0,5.0,173.0,33.0
4Q62A,338.0,2.0,0.0,0.0,6.0,121.0,33.0
4Q62A,338.0,1.0,0.0,0.0,7.0,107.0,33.0
4Q62A,338.0,2.0,0.0,1.0,8.0,96.0,33.0
4Q62A,338.0,2.0,0.0,0.0,9.0,88.0,33.0
4Q62A,338.0,4.0,0.0,1.0,10.0,88.0,33.0
4Q62A,338.0,2.0,0.0,0.0,11.0,80.0,33.0
4Q62A,338.0,1.0,0.0,0.0,12.0,74.0,33.0
4Q62A,338.0,2.0,0.0,0.0,13.0,71.0,33.0
4Q62A,338.0,1.0,0.0,1.0,14.0,65.0,33.0
4Q62A,338.0,1.0,0.0,0.0,15.0,54.0,33.0
4Q62A,338.0,1.0,0.0,0.0,16.0,53.0,33.0
4Q62A,338.0,1.0,0.0,0.0,17.0,52.0,33.0
4Q62A,338.0,1.0,0.0,0.0,18.0,51.0,33.0
4Q62A,338.0,2.0,0.0,1.0,19.0,49.0,33.0
4Q62A,338.0,1.0,0.0,0.0,20.0,45.0,33.0
2CUAA,104.0,11.0,10.0,5.0,1.0,772.0,53.0
2CUAA,104.0,9.0,2.0,5.0,2.0,359.0,53.0
2CUAA,104.0,1.0,1.0,1.0,3.0,163.0,53.0
2CUAA,104.0,1.0,1.0,0.0,4.0,163.0,53.0
2CUAA,104.0,6.0,2.0,4.0,5.0,133.0,53.0
2CUAA,104.0,2.0,2.0,0.0,6.0,98.0,53.0
2CUAA,104.0,1.0,1.0,1.0,7.0,68.0,53.0
2CUAA,104.0,1.0,1.0,0.0,8.0,68.0,53.0
2CUAA,104.0,1.0,0.0,0.0,9.0,34.0,53.0
2CUAA,104.0,1.0,0.0,0.0,10.0,26.0,53.0
2CUAA,104.0,1.0,0.0,1.0,11.0,22.0,53.0
2CUAA,104.0,1.0,1.0,0.0,12.0,9.0,53.0
2CUAA,104.0,1.0,1.0,0.0,13.0,9.0,53.0
1L8DA,102.0,9.0,8.0,0.0,1.0,371.0,15.0
1L8DA,102.0,6.0,0.0,4.0,2.0,322.0,15.0
1L8DA,102.0,5.0,0.0,0.0,3.0,185.0,15.0
1L8DA,102.0,1.0,0.0,0.0,4.0,126.0,15.0
1L8DA,102.0,1.0,0.0,0.0,5.0,122.0,15.0
1L8DA,102.0,2.0,0.0,1.0,6.0,45.0,15.0
1L8DA,102.0,1.0,1.0,0.0,7.0,29.0,15.0
1L8DA,102.0,1.0,0.0,0.0,8.0,24.0,15.0
1L8DA,102.0,1.0,0.0,1.0,9.0,24.0,15.0
1L8DA,102.0,1.0,0.0,0.0,10.0,18.0,15.0
1L8DA,102.0,1.0,0.0,0.0,11.0,17.0,15.0
1L8DA,102.0,1.0,0.0,0.0,12.0,14.0,15.0
1L8DA,102.0,1.0,0.0,0.0,13.0,13.0,15.0
1L8DA,102.0,1.0,0.0,0.0,14.0,7.0,15.0
1L8DA,102.0,2.0,0.0,1.0,15.0,1.0,15.0
1L8DA,102.0,1.0,0.0,1.0,16.0,1.0,15.0
5MWNA,287.0,48.0,42.0,30.0,1.0,3260.0,133.0
5MWNA,287.0,21.0,14.0,12.0,2.0,1457.0,133.0
5MWNA,287.0,7.0,5.0,2.0,3.0,327.0,133.0
5MWNA,287.0,2.0,2.0,0.0,4.0,252.0,133.0
5MWNA,287.0,2.0,0.0,1.0,5.0,183.0,133.0
5MWNA,287.0,5.0,0.0,3.0,6.0,153.0,133.0
5MWNA,287.0,4.0,0.0,1.0,7.0,147.0,133.0
5MWNA,287.0,4.0,0.0,2.0,8.0,111.0,133.0
5MWNA,287.0,1.0,0.0,0.0,9.0,104.0,133.0
5MWNA,287.0,2.0,2.0,2.0,10.0,101.0,133.0
5MWNA,287.0,1.0,0.0,0.0,11.0,79.0,133.0
5MWNA,287.0,1.0,0.0,1.0,12.0,76.0,133.0
5MWNA,287.0,3.0,0.0,3.0,13.0,67.0,133.0
5MWNA,287.0,1.0,0.0,1.0,14.0,61.0,133.0
5MWNA,287.0,2.0,0.0,0.0,15.0,58.0,133.0
5MWNA,287.0,1.0,1.0,0.0,16.0,42.0,133.0
5MWNA,287.0,3.0,0.0,0.0,17.0,42.0,133.0
5MWNA,287.0,2.0,0.0,0.0,18.0,30.0,133.0
5MWNA,287.0,2.0,0.0,2.0,19.0,25.0,133.0
5MWNA,287.0,1.0,0.0,1.0,20.0,23.0,133.0
1F5QB,222.0,41.0,10.0,7.0,1.0,2098.0,28.0
1F5QB,222.0,13.0,6.0,3.0,2.0,751.0,28.0
1F5QB,222.0,10.0,0.0,2.0,3.0,442.0,28.0
1F5QB,222.0,7.0,0.0,1.0,4.0,331.0,28.0
1F5QB,222.0,1.0,0.0,0.0,5.0,95.0,28.0
1F5QB,222.0,1.0,0.0,0.0,6.0,91.0,28.0
1F5QB,222.0,1.0,0.0,0.0,7.0,83.0,28.0
1F5QB,222.0,3.0,0.0,2.0,8.0,83.0,28.0
1F5QB,222.0,1.0,0.0,0.0,9.0,78.0,28.0
1F5QB,222.0,2.0,0.0,0.0,10.0,66.0,28.0
1F5QB,222.0,1.0,0.0,0.0,11.0,65.0,28.0
1F5QB,222.0,2.0,0.0,0.0,12.0,60.0,28.0
1F5QB,222.0,2.0,0.0,2.0,13.0,41.0,28.0
1F5QB,222.0,1.0,0.0,0.0,14.0,38.0,28.0
1F5QB,222.0,4.0,0.0,0.0,15.0,29.0,28.0
1F5QB,222.0,1.0,1.0,0.0,16.0,11.0,28.0
1F5QB,222.0,1.0,0.0,0.0,17.0,9.0,28.0
1F5QB,222.0,1.0,0.0,0.0,18.0,5.0,28.0
1F5QB,222.0,1.0,0.0,0.0,19.0,2.0,28.0
4FMRA,216.0,30.0,22.0,10.0,1.0,1912.0,82.0
4FMRA,216.0,12.0,9.0,4.0,2.0,770.0,82.0
4FMRA,216.0,12.0,0.0,7.0,3.0,550.0,82.0
4FMRA,216.0,8.0,6.0,1.0,4.0,394.0,82.0
4FMRA,216.0,5.0,0.0,1.0,5.0,304.0,82.0
4FMRA,216.0,2.0,0.0,0.0,6.0,135.0,82.0
4FMRA,216.0,2.0,1.0,1.0,7.0,114.0,82.0
4FMRA,216.0,3.0,2.0,1.0,8.0,112.0,82.0
4FMRA,216.0,1.0,1.0,1.0,9.0,108.0,82.0
4FMRA,216.0,1.0,1.0,1.0,10.0,108.0,82.0
4FMRA,216.0,1.0,1.0,0.0,11.0,69.0,82.0
4FMRA,216.0,1.0,0.0,0.0,12.0,66.0,82.0
4FMRA,216.0,2.0,0.0,1.0,13.0,66.0,82.0
4FMRA,216.0,1.0,1.0,1.0,14.0,65.0,82.0
4FMRA,216.0,1.0,1.0,0.0,15.0,63.0,82.0
4FMRA,216.0,1.0,0.0,0.0,16.0,46.0,82.0
4FMRA,216.0,1.0,0.0,0.0,17.0,39.0,82.0
4FMRA,216.0,1.0,1.0,0.0,18.0,19.0,82.0
4FMRA,216.0,1.0,0.0,1.0,19.0,13.0,82.0
4FMRA,216.0,1.0,0.0,0.0,20.0,13.0,82.0
4UE0A,107.0,9.0,4.0,3.0,1.0,457.0,33.0
4UE0A,107.0,11.0,4.0,6.0,2.0,434.0,33.0
4UE0A,107.0,6.0,0.0,3.0,3.0,358.0,33.0
4UE0A,107.0,1.0,1.0,1.0,4.0,135.0,33.0
4UE0A,107.0,1.0,0.0,1.0,5.0,127.0,33.0
4UE0A,107.0,3.0,0.0,0.0,6.0,97.0,33.0
4UE0A,107.0,1.0,1.0,0.0,7.0,90.0,33.0
4UE0A,107.0,1.0,1.0,0.0,8.0,90.0,33.0
4UE0A,107.0,1.0,0.0,0.0,9.0,80.0,33.0
4UE0A,107.0,1.0,1.0,1.0,10.0,58.0,33.0
4UE0A,107.0,1.0,1.0,0.0,11.0,58.0,33.0
4UE0A,107.0,1.0,0.0,1.0,12.0,31.0,33.0
4UE0A,107.0,1.0,0.0,0.0,13.0,23.0,33.0
4UE0A,107.0,1.0,0.0,0.0,14.0,14.0,33.0
4UE0A,107.0,1.0,0.0,0.0,15.0,3.0,33.0
4UE0A,107.0,1.0,1.0,0.0,16.0,0.0,33.0
2PMLX,307.0,22.0,3.0,0.0,1.0,1318.0,21.0
2PMLX,307.0,10.0,0.0,1.0,2.0,479.0,21.0
2PMLX,307.0,12.0,0.0,1.0,3.0,467.0,21.0
2PMLX,307.0,8.0,7.0,0.0,4.0,461.0,21.0
2PMLX,307.0,3.0,2.0,0.0,5.0,404.0,21.0
2PMLX,307.0,10.0,0.0,1.0,6.0,362.0,21.0
2PMLX,307.0,1.0,1.0,0.0,7.0,180.0,21.0
2PMLX,307.0,5.0,0.0,0.0,8.0,179.0,21.0
2PMLX,307.0,6.0,0.0,0.0,9.0,174.0,21.0
2PMLX,307.0,4.0,0.0,0.0,10.0,148.0,21.0
2PMLX,307.0,7.0,0.0,0.0,11.0,140.0,21.0
2PMLX,307.0,3.0,0.0,1.0,12.0,126.0,21.0
2PMLX,307.0,2.0,0.0,0.0,13.0,118.0,21.0
2PMLX,307.0,1.0,0.0,0.0,14.0,70.0,21.0
2PMLX,307.0,4.0,0.0,0.0,15.0,65.0,21.0
2PMLX,307.0,1.0,1.0,0.0,16.0,57.0,21.0
2PMLX,307.0,2.0,0.0,0.0,17.0,54.0,21.0
2PMLX,307.0,1.0,1.0,1.0,18.0,54.0,21.0
2PMLX,307.0,1.0,0.0,0.0,19.0,51.0,21.0
2PMLX,307.0,1.0,0.0,0.0,20.0,51.0,21.0
4YH8B,55.0,7.0,4.0,3.0,1.0,535.0,28.0
4YH8B,55.0,5.0,4.0,1.0,2.0,452.0,28.0
4YH8B,55.0,3.0,3.0,3.0,3.0,406.0,28.0
4YH8B,55.0,2.0,2.0,1.0,4.0,303.0,28.0
4YH8B,55.0,1.0,1.0,1.0,5.0,167.0,28.0
4YH8B,55.0,1.0,0.0,1.0,6.0,151.0,28.0
4YH8B,55.0,1.0,1.0,0.0,7.0,73.0,28.0
1TFEA,129.0,19.0,10.0,2.0,1.0,1138.0,22.0
1TFEA,129.0,6.0,0.0,0.0,2.0,344.0,22.0
1TFEA,129.0,6.0,0.0,2.0,3.0,260.0,22.0
1TFEA,129.0,4.0,0.0,0.0,4.0,259.0,22.0
1TFEA,129.0,6.0,0.0,1.0,5.0,243.0,22.0
1TFEA,129.0,1.0,0.0,0.0,6.0,141.0,22.0
1TFEA,129.0,2.0,0.0,0.0,7.0,119.0,22.0
1TFEA,129.0,1.0,1.0,0.0,8.0,101.0,22.0
1TFEA,129.0,2.0,0.0,0.0,9.0,53.0,22.0
1TFEA,129.0,1.0,0.0,0.0,10.0,52.0,22.0
1TFEA,129.0,1.0,0.0,0.0,11.0,40.0,22.0
1TFEA,129.0,1.0,0.0,0.0,12.0,20.0,22.0
1TFEA,129.0,1.0,0.0,0.0,13.0,20.0,22.0
1TFEA,129.0,1.0,0.0,1.0,14.0,18.0,22.0
1TFEA,129.0,1.0,0.0,0.0,15.0,17.0,22.0
5L3XA,173.0,46.0,26.0,16.0,1.0,3101.0,60.0
